ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Desano-457_tucano-1,,Desano,457_tucano,naxtsí,naxtsí,,,KochGrünberg2014[823],,,,
Yupua-457_tucano-1,,Yupua,457_tucano,(n)yā́si,yā́si,,,KochGrünberg2014[823],,,,
Yahuna-457_tucano-1,,Yahuna,457_tucano,naḥé̠a,naḥé̠a,,,KochGrünberg2014[823],,,,
Koretu-457_tucano-1,,Koretu,457_tucano,dṓki,dṓki,,,KochGrünberg2014[823],,,,
Desano-458_yapu-1,,Desano,458_yapu,umú,umú,,,KochGrünberg2014[823],,,,
Yupua-458_yapu-1,,Yupua,458_yapu,ómu,ómu,,,KochGrünberg2014[823],,,,
Yahuna-458_yapu-1,,Yahuna,458_yapu,ū́mua,ū́mua,,,KochGrünberg2014[823],,,,
Koretu-458_yapu-1,,Koretu,458_yapu,hū́mu,hū́mu,,,KochGrünberg2014[823],,,,
Desano-459_japeim-1,,Desano,459_japeim,yoxsó,yoxsó,,,KochGrünberg2014[823],,,,
Yahuna-459_japeim-1,,Yahuna,459_japeim,hī(i)rúa,hīrúa,,,KochGrünberg2014[823],,,,
Desano-460_woodpeckerarapaso-1,,Desano,460_woodpeckerarapaso,kōlé̠,kōlé̠,,,KochGrünberg2014[823],,,,
Yahuna-460_woodpeckerarapaso-1,,Yahuna,460_woodpeckerarapaso,kuayḗ̠rie,kuayḗ̠rie,,,KochGrünberg2014[823],,,,
Yahuna-460_woodpeckerarapaso-2,,Yahuna,460_woodpeckerarapaso,kuayḗ̠ri(e),kuayḗ̠ri,,,KochGrünberg2014[823],,,,
Yahuna-461_thunder-1,,Yahuna,461_thunder,paíuaga,paíuaga,,,KochGrünberg2014[823],,,,
Yahuna-462_taiasuira-1,,Yahuna,462_taiasuira,uauáka,uauáka,,,KochGrünberg2014[823],,,,
Desano-463_aracua-1,,Desano,463_aracua,uā́galo,uā́galo,,,KochGrünberg2014[823],,,,
Desano-463_aracua-2,,Desano,463_aracua,uā́gāro,uā́gāro,,,KochGrünberg2014[823],,,,
Yahuna-464_anacoro-1,,Yahuna,464_anacoro,kolópagá,kolópagá,,,KochGrünberg2014[823],,,,
Desano-465_anduri-1,,Desano,465_anduri,mīnóa,mīnóa,,,KochGrünberg2014[823],,,,
Yahuna-466_littlewhiteswallow-1,,Yahuna,466_littlewhiteswallow,pulítsio̯ka,pulítsio̯ka,,,KochGrünberg2014[823],,,,
Yupua-467_nightjar-1,,Yupua,467_nightjar,bóē̠dyu,bóē̠dyu,,,KochGrünberg2014[823],,,,
Yahuna-468_urataui-1,,Yahuna,468_urataui,báua,báua,,,KochGrünberg2014[823],,,,
Yahuna-468_urataui-2,,Yahuna,468_urataui,báue,báue,,,KochGrünberg2014[823],,,,
Desano-469_hummingbird-1,,Desano,469_hummingbird,mīmí,mīmí,,,KochGrünberg2014[823],,,,
Yupua-469_hummingbird-1,,Yupua,469_hummingbird,mimi,mimi,,,KochGrünberg2014[823],,,,
Yahuna-469_hummingbird-1,,Yahuna,469_hummingbird,oálala,oálala,,,KochGrünberg2014[823],,,,
Yahuna-470_bird-1,,Yahuna,470_bird,uānataí(a),uānataí,,,KochGrünberg2014[823],,,,
Desano-471_roosterchicken-1,,Desano,471_roosterchicken,kālanyá,kālanyá,,,KochGrünberg2014[823],,,,
Yupua-471_roosterchicken-1,,Yupua,471_roosterchicken,kálaka,kálaka,,,KochGrünberg2014[823],,,,
Yahuna-471_roosterchicken-1,,Yahuna,471_roosterchicken,kálaka,kálaka,,,KochGrünberg2014[823],,,,
Koretu-471_roosterchicken-1,,Koretu,471_roosterchicken,kiárakia,kiárakia,,,KochGrünberg2014[823],,,,
Desano-472_duck-1,,Desano,472_duck,diákala,diákala,,,KochGrünberg2014[823],,,,
Yupua-472_duck-1,,Yupua,472_duck,kómāna,kómāna,,,KochGrünberg2014[823],,,,
Yahuna-472_duck-1,,Yahuna,472_duck,kumálaka,kumálaka,,,KochGrünberg2014[823],,,,
Koretu-472_duck-1,,Koretu,472_duck,kúmālo,kúmālo,,,KochGrünberg2014[823],,,,
Yahuna-473_littlecolorfulduck-1,,Yahuna,473_littlecolorfulduck,ókopuk(u)luaua,ókopukluaua,,,KochGrünberg2014[823],,,,
Desano-474_martimpescadortypeofkingfisher-1,,Desano,474_martimpescadortypeofkingfisher,tsālá,tsālá,,,KochGrünberg2014[823],,,,
Yupua-474_martimpescadortypeofkingfisher-1,,Yupua,474_martimpescadortypeofkingfisher,sása,sása,,,KochGrünberg2014[823],,,,
Yahuna-474_martimpescadortypeofkingfisher-1,,Yahuna,474_martimpescadortypeofkingfisher,haháka,haháka,,,KochGrünberg2014[823],,,,
Desano-474_martimpescadortypeofkingfisher-2,,Desano,474_martimpescadortypeofkingfisher,tsārá,tsārá,,,KochGrünberg2014[823],,,,
Desano-475_carara-1,,Desano,475_carara,dex̯kónax(t)si,dex̯kónaxsi,,,KochGrünberg2014[823],,,,
Yupua-475_carara-1,,Yupua,475_carara,día(n)yasi,díayasi,,,KochGrünberg2014[823],,,,
Yahuna-475_carara-1,,Yahuna,475_carara,kā́dyue̠ka,kā́dyue̠ka,,,KochGrünberg2014[823],,,,
Koretu-475_carara-1,,Koretu,475_carara,kíai̯ua,kíai̯ua,,,KochGrünberg2014[823],,,,
Desano-476_mergulhao-1,,Desano,476_mergulhao,ya'kátsana,ya'kátsana,,,KochGrünberg2014[823],,,,
Yahuna-477_littlegull-1,,Yahuna,477_littlegull,pé̠uaga,pé̠uaga,,,KochGrünberg2014[823],,,,
Yahuna-478_saracuratypeofcoot-1,,Yahuna,478_saracuratypeofcoot,to(o)kálaga,tokálaga,,,KochGrünberg2014[823],,,,
Desano-479_soco-1,,Desano,479_soco,ṓ(m)be̥ge̥,ṓbe̥ge̥,,,KochGrünberg2014[823],,,,
Yahuna-479_soco-1,,Yahuna,479_soco,dūlía,dūlía,,,KochGrünberg2014[823],,,,
Desano-480_whiteheron-1,,Desano,480_whiteheron,yaxhí,yaxhí,,,KochGrünberg2014[823],,,,
Yupua-480_whiteheron-1,,Yupua,480_whiteheron,boḥó,boḥó,,,KochGrünberg2014[823],,,,
Yahuna-480_whiteheron-1,,Yahuna,480_whiteheron,būdyaboía,būdyaboía,,,KochGrünberg2014[823],,,,
Koretu-480_whiteheron-1,,Koretu,480_whiteheron,háupu,háupu,,,KochGrünberg2014[823],,,,
Desano-480_whiteheron-2,,Desano,480_whiteheron,yaḥí,yaḥí,,,KochGrünberg2014[823],,,,
Desano-481_yaburu-1,,Desano,481_yaburu,ḗ̠olo,ḗ̠olo,,,KochGrünberg2014[823],,,,
Yahuna-481_yaburu-1,,Yahuna,481_yaburu,e̠ólaka,e̠ólaka,,,KochGrünberg2014[823],,,,
Yahuna-482_maguary-1,,Yahuna,482_maguary,mālié̠ya,mālié̠ya,,,KochGrünberg2014[823],,,,
Yahuna-482_maguary-2,,Yahuna,482_maguary,mālié̠ye,mālié̠ye,,,KochGrünberg2014[823],,,,
Yahuna-483_tuyuyu-1,,Yahuna,483_tuyuyu,kālomalí(e),kālomalí,,,KochGrünberg2014[823],,,,
Yahuna-483_tuyuyu-2,,Yahuna,483_tuyuyu,áualiga,áualiga,,,KochGrünberg2014[823],,,,
Desano-484_urubu-1,,Desano,484_urubu,gōlóphūna,gōlóphūna,,,KochGrünberg2014[823],,,,
Yupua-484_urubu-1,,Yupua,484_urubu,miūla,miūla,,,KochGrünberg2014[823],,,,
Yahuna-484_urubu-1,,Yahuna,484_urubu,uadyúlika,uadyúlika,,,KochGrünberg2014[823],,,,
Koretu-484_urubu-1,,Koretu,484_urubu,ṓropu,ṓropu,,,KochGrünberg2014[823],,,,
Desano-484_urubu-2,,Desano,484_urubu,gōróphūna,gōróphūna,,,KochGrünberg2014[823],,,,
Desano-485_greatgaviao-1,,Desano,485_greatgaviao,gā́be̥ge̥,gā́be̥ge̥,,,KochGrünberg2014[823],,,,
Yupua-485_greatgaviao-1,,Yupua,485_greatgaviao,gā́,gā́,,,KochGrünberg2014[823],,,,
Yahuna-485_greatgaviao-1,,Yahuna,485_greatgaviao,au̯apákie̠ka,au̯apákie̠ka,,,KochGrünberg2014[823],,,,
Yahuna-486_hawk-1,,Yahuna,486_hawk,lé̠(e)lé̠a,lé̠lé̠a,,,KochGrünberg2014[823],,,,
Yahuna-487_cancao-1,,Yahuna,487_cancao,kāgakáue̯,kāgakáue̯,,,KochGrünberg2014[823],,,,
Desano-488_bigowl-1,,Desano,488_bigowl,gá,gá,,,KochGrünberg2014[823],,,,
Yahuna-488_bigowl-1,,Yahuna,488_bigowl,pukupúkuliga,pukupúkuliga,,,KochGrünberg2014[823],,,,
Desano-489_littleowl-1,,Desano,489_littleowl,(m)be̥xbé̥bogabu,be̥xbé̥bogabu,,,KochGrünberg2014[823],,,,
Yahuna-490_lung-1,,Yahuna,490_lung,tsaī́(e),tsaī́,,,KochGrünberg2014[823],,,,
Yahuna-491_liver-1,,Yahuna,491_liver,tsaká(a)tsia,tsakátsia,,,KochGrünberg2014[823],,,,
Yahuna-82_heart-2,,Yahuna,82_heart,tsōnyimakía,tsōnyimakía,,,KochGrünberg2014[823],,,,
Yahuna-84_stomach-2,,Yahuna,84_stomach,tsa(d)yauā́naga,tsayauā́naga,,,KochGrünberg2014[823],,,,
Yahuna-84_stomach-3,,Yahuna,84_stomach,tsa(d)yauā́laga,tsayauā́laga,,,KochGrünberg2014[823],,,,
Yahuna-492_wattle-1,,Yahuna,492_wattle,dikánapiroa,dikánapiroa,,,KochGrünberg2014[823],,,,
Desano-493_fish-1,,Desano,493_fish,uai,uai,,,KochGrünberg2014[824],,,,
Yupua-493_fish-1,,Yupua,493_fish,uái,uái,,,KochGrünberg2014[824],,,,
Yahuna-493_fish-1,,Yahuna,493_fish,uaie,uaie,,,KochGrünberg2014[824],,,,
Koretu-493_fish-1,,Koretu,493_fish,uaire̥,uaire̥,,,KochGrünberg2014[824],,,,
Desano-494_scales-1,,Desano,494_scales,uaitsipulu,uaitsipulu,,,KochGrünberg2014[824],,,,
Yupua-494_scales-1,,Yupua,494_scales,uáíté̥te̥,uáíté̥te̥,,,KochGrünberg2014[824],,,,
Yahuna-494_scales-1,,Yahuna,494_scales,uaititía,uaititía,,,KochGrünberg2014[824],,,,
Koretu-494_scales-1,,Koretu,494_scales,uairasḗ̠re̥,uairasḗ̠re̥,,,KochGrünberg2014[824],,,,
Desano-495_fishbone-1,,Desano,495_fishbone,uai(g)ōā,uaiōā,,,KochGrünberg2014[824],,,,
Yupua-495_fishbone-1,,Yupua,495_fishbone,uáig(n)ṓā,uáigṓā,,,KochGrünberg2014[824],,,,
Yahuna-495_fishbone-1,,Yahuna,495_fishbone,uaiuaká,uaiuaká,,,KochGrünberg2014[824],,,,
Koretu-495_fishbone-1,,Koretu,495_fishbone,uaikuā́re̥,uaikuā́re̥,,,KochGrünberg2014[824],,,,
Desano-496_stingray-1,,Desano,496_stingray,ānyá,ānyá,,,KochGrünberg2014[824],,,,
Yupua-496_stingray-1,,Yupua,496_stingray,é̥nya,é̥nya,,,KochGrünberg2014[824],,,,
Yahuna-496_stingray-1,,Yahuna,496_stingray,ākisiká,ākisiká,,,KochGrünberg2014[824],,,,
Koretu-496_stingray-1,,Koretu,496_stingray,híatoli,híatoli,,,KochGrünberg2014[824],,,,
Desano-497_sorubim-1,,Desano,497_sorubim,uaipe̥,uaipe̥,,,KochGrünberg2014[824],,,,
Yupua-497_sorubim-1,,Yupua,497_sorubim,kúlidi,kúlidi,,,KochGrünberg2014[824],,,,
Yahuna-497_sorubim-1,,Yahuna,497_sorubim,ku̠liriká,ku̠liriká,,,KochGrünberg2014[824],,,,
Koretu-497_sorubim-1,,Koretu,497_sorubim,kúai̯,kúai̯,,,KochGrünberg2014[824],,,,
Desano-498_piranha-1,,Desano,498_piranha,mūnyú,mūnyú,,,KochGrünberg2014[824],,,,
Yupua-498_piranha-1,,Yupua,498_piranha,múnyu,múnyu,,,KochGrünberg2014[824],,,,
Yahuna-498_piranha-1,,Yahuna,498_piranha,miopiká,miopiká,,,KochGrünberg2014[824],,,,
Koretu-498_piranha-1,,Koretu,498_piranha,mā́i,mā́i,,,KochGrünberg2014[824],,,,
Desano-499_electriceel-1,,Desano,499_electriceel,tsaá,tsaá,,,KochGrünberg2014[824],,,,
Yupua-499_electriceel-1,,Yupua,499_electriceel,né̠(x̯)ko,né̠ko,,,KochGrünberg2014[824],,,,
Yahuna-499_electriceel-1,,Yahuna,499_electriceel,ne̠(x)kóa,ne̠kóa,,,KochGrünberg2014[824],,,,
Koretu-499_electriceel-1,,Koretu,499_electriceel,mé̠(e̠)ko,mé̠ko,,,KochGrünberg2014[824],,,,
Yupua-499_electriceel-2,,Yupua,499_electriceel,ne̠(x̯)kó,ne̠kó,,,KochGrünberg2014[824],,,,
Desano-500_pirarara-1,,Desano,500_pirarara,moháuai,moháuai,,,KochGrünberg2014[824],,,,
Desano-501_pirahiba-1,,Desano,501_pirahiba,moó,moó,,,KochGrünberg2014[824],,,,
Yupua-501_pirahiba-1,,Yupua,501_pirahiba,uáibe̥ge̥,uáibe̥ge̥,,,KochGrünberg2014[824],,,,
Yahuna-501_pirahiba-1,,Yahuna,501_pirahiba,piraíuaka,piraíuaka,,,KochGrünberg2014[824],,,,
Koretu-501_pirahiba-1,,Koretu,501_pirahiba,uaíhāke̥,uaíhāke̥,,,KochGrünberg2014[824],,,,
Yupua-502_tucunare-1,,Yupua,502_tucunare,púuai,púuai,,,KochGrünberg2014[824],,,,
Yahuna-502_tucunare-1,,Yahuna,502_tucunare,yukunanía,yukunanía,,,KochGrünberg2014[824],,,,
Koretu-502_tucunare-1,,Koretu,502_tucunare,poḥṓuai̯,poḥṓuai̯,,,KochGrünberg2014[824],,,,
Desano-503_pacu-1,,Desano,503_pacu,uhú,uhú,,,KochGrünberg2014[824],,,,
Yupua-503_pacu-1,,Yupua,503_pacu,úḥu,úḥu,,,KochGrünberg2014[824],,,,
Yahuna-503_pacu-1,,Yahuna,503_pacu,ū́a,ū́a,,,KochGrünberg2014[824],,,,
Koretu-503_pacu-1,,Koretu,503_pacu,hṓḥu,hṓḥu,,,KochGrünberg2014[824],,,,
Desano-504_aracu-1,,Desano,504_aracu,bóleka,bóleka,,,KochGrünberg2014[824],,,,
Yupua-504_aracu-1,,Yupua,504_aracu,bṓle̠ka,bṓle̠ka,,,KochGrünberg2014[824],,,,
Yahuna-504_aracu-1,,Yahuna,504_aracu,botáka,botáka,,,KochGrünberg2014[824],,,,
Koretu-504_aracu-1,,Koretu,504_aracu,pṓle̠kia,pṓle̠kia,,,KochGrünberg2014[824],,,,
Desano-505_acara-1,,Desano,505_acara,uali,uali,,,KochGrünberg2014[824],,,,
Yupua-505_acara-1,,Yupua,505_acara,uā́li,uā́li,,,KochGrünberg2014[824],,,,
Desano-506_trahira-1,,Desano,506_trahira,doé̠,doé̠,,,KochGrünberg2014[824],,,,
Yahuna-507_yataiuarana-1,,Yahuna,507_yataiuarana,uámulika,uámulika,,,KochGrünberg2014[824],,,,
Yupua-508_jacunda-1,,Yupua,508_jacunda,méha,méha,,,KochGrünberg2014[824],,,,
Yahuna-509_mandube-1,,Yahuna,509_mandube,uairé̠taka,uairé̠taka,,,KochGrünberg2014[824],,,,
Yahuna-510_pirarucu-1,,Yahuna,510_pirarucu,nyumálika,nyumálika,,,KochGrünberg2014[824],,,,
Yahuna-511_peixecachorro-1,,Yahuna,511_peixecachorro,yé̠(d)yo,yé̠yo,,,KochGrünberg2014[824],,,,
Yahuna-512_candiru-1,,Yahuna,512_candiru,kanirú,kanirú,,,KochGrünberg2014[824],,,,
Desano-513_alligator-1,,Desano,513_alligator,diákea,diákea,,,KochGrünberg2014[824],,,,
Yupua-513_alligator-1,,Yupua,513_alligator,áūli,áūli,,,KochGrünberg2014[824],,,,
Yahuna-513_alligator-1,,Yahuna,513_alligator,gáhua,gáhua,,,KochGrünberg2014[824],,,,
Koretu-513_alligator-1,,Koretu,513_alligator,ualíase̥,ualíase̥,,,KochGrünberg2014[824],,,,
Yahuna-513_alligator-2,,Yahuna,513_alligator,gáhue,gáhue,,,KochGrünberg2014[824],,,,
Desano-514_iguana-1,,Desano,514_iguana,diákea,diákea,,,KochGrünberg2014[824],,,,
Desano-515_lizard-1,,Desano,515_lizard,onoíyagoxso,onoíyagoxso,,,KochGrünberg2014[824],,,,
Yupua-515_lizard-1,,Yupua,515_lizard,é̥mi(x̯)ki,é̥miki,,,KochGrünberg2014[824],,,,
Yahuna-515_lizard-1,,Yahuna,515_lizard,mā́kake̠táka,mā́kake̠táka,,,KochGrünberg2014[824],,,,
Koretu-515_lizard-1,,Koretu,515_lizard,uḗ̠puli,uḗ̠puli,,,KochGrünberg2014[824],,,,
Desano-515_lizard-2,,Desano,515_lizard,ōnoíagoxso,ōnoíagoxso,,,KochGrünberg2014[824],,,,
Desano-516_frog-1,,Desano,516_frog,ōmá,ōmá,,,KochGrünberg2014[824],,,,
Yupua-516_frog-1,,Yupua,516_frog,úma,úma,,,KochGrünberg2014[824],,,,
Yahuna-516_frog-1,,Yahuna,516_frog,ūmáka,ūmáka,,,KochGrünberg2014[824],,,,
Koretu-516_frog-1,,Koretu,516_frog,tṓnyako,tṓnyako,,,KochGrünberg2014[824],,,,
Yahuna-516_frog-2,,Yahuna,516_frog,tṓniaka,tṓniaka,,,KochGrünberg2014[824],,,,
Desano-517_toad-1,,Desano,517_toad,tā́lobe̥ge̥,tā́lobe̥ge̥,,,KochGrünberg2014[824],,,,
Yupua-517_toad-1,,Yupua,517_toad,ue̠uálu,ue̠uálu,,,KochGrünberg2014[824],,,,
Yahuna-517_toad-1,,Yahuna,517_toad,ululū́líka,ululū́líka,,,KochGrünberg2014[824],,,,
Koretu-517_toad-1,,Koretu,517_toad,kṓroro,kṓroro,,,KochGrünberg2014[824],,,,
Yahuna-517_toad-2,,Yahuna,517_toad,ululū́rika,ululū́rika,,,KochGrünberg2014[824],,,,
Yahuna-518_frogortoad-1,,Yahuna,518_frogortoad,pā(d)yamóalika,pāyamóalika,,,KochGrünberg2014[824],,,,
Yupua-519_tartaruga-1,,Yupua,519_tartaruga,(ṅ)gúi,gúi,,,KochGrünberg2014[824],,,,
Yahuna-519_tartaruga-1,,Yahuna,519_tartaruga,ṓia,ṓia,,,KochGrünberg2014[824],,,,
Koretu-519_tartaruga-1,,Koretu,519_tartaruga,kā̠́e̥,kā̠́e̥,,,KochGrünberg2014[824],,,,
Yahuna-519_tartaruga-2,,Yahuna,519_tartaruga,ṓie,ṓie,,,KochGrünberg2014[824],,,,
Desano-520_bigheadedamazonriverturtle-1,,Desano,520_bigheadedamazonriverturtle,pē̠yó,pē̠yó,,,KochGrünberg2014[824],,,,
Desano-521_jabuti-1,,Desano,521_jabuti,bē̠yó,bē̠yó,,,KochGrünberg2014[824],,,,
Yupua-521_jabuti-1,,Yupua,521_jabuti,pā́li,pā́li,,,KochGrünberg2014[824],,,,
Yahuna-521_jabuti-1,,Yahuna,521_jabuti,pále̠kika,pále̠kika,,,KochGrünberg2014[824],,,,
Koretu-521_jabuti-1,,Koretu,521_jabuti,ḥā́re̥,ḥā́re̥,,,KochGrünberg2014[824],,,,
Desano-522_shellofthecabecudo-1,,Desano,522_shellofthecabecudo,pē̠yúpe̠ru̠,pē̠yúpe̠ru̠,,,KochGrünberg2014[824],,,,
Desano-523_snake-1,,Desano,523_snake,bīnú,bīnú,,,KochGrünberg2014[824],,,,
Yupua-523_snake-1,,Yupua,523_snake,diadyúi,diadyúi,,,KochGrünberg2014[824],,,,
Yahuna-523_snake-1,,Yahuna,523_snake,ānyáka ,ānyáka,,,KochGrünberg2014[824],,,,
Koretu-523_snake-1,,Koretu,523_snake,háya,háya,,,KochGrünberg2014[824],,,,
Desano-523_snake-2,,Desano,523_snake,pīnú,pīnú,,,KochGrünberg2014[824],,,,
Desano-524_bigwatersnake-1,,Desano,524_bigwatersnake,díaōlero,díaōlero,,,KochGrünberg2014[824],,,,
Yupua-524_bigwatersnake-1,,Yupua,524_bigwatersnake,pī́nu,pī́nu,,,KochGrünberg2014[824],,,,
Yahuna-524_bigwatersnake-1,,Yahuna,524_bigwatersnake,ã̄nyã́pakeaka,ã̄nyã́pakeaka,,,KochGrünberg2014[824],,,,
Koretu-524_bigwatersnake-1,,Koretu,524_bigwatersnake,ãyẽ́hāke̥,ãyẽ́hāke̥,,,KochGrünberg2014[824],,,,
Desano-525_boa-1,,Desano,525_boa,maxkápinu,maxkápinu,,,KochGrünberg2014[824],,,,
Desano-526_jararaca-1,,Desano,526_jararaca,ānyá,ānyá,,,KochGrünberg2014[824],,,,
Yupua-526_jararaca-1,,Yupua,526_jararaca,diadyúi,diadyúi,,,KochGrünberg2014[824],,,,
Yahuna-526_jararaca-1,,Yahuna,526_jararaca,ānyáka,ānyáka,,,KochGrünberg2014[824],,,,
Koretu-526_jararaca-1,,Koretu,526_jararaca,hā́ya,hā́ya,,,KochGrünberg2014[824],,,,
Koretu-526_jararaca-2,,Koretu,526_jararaca,háya,háya,,,KochGrünberg2014[824],,,,
Desano-527_surucucu-1,,Desano,527_surucucu,tsumúsero,tsumúsero,,,KochGrünberg2014[824],,,,
Yahuna-528_earthworm-1,,Yahuna,528_earthworm,uaḥúa,uaḥúa,,,KochGrünberg2014[824],,,,
Yahuna-529_palmweevillarva-1,,Yahuna,529_palmweevillarva,butsíuahua,butsíuahua,,,KochGrünberg2014[824],,,,
Desano-530_ant-1,,Desano,530_ant,ē̠má,ē̠má,,,KochGrünberg2014[824],,,,
Yupua-530_ant-1,,Yupua,530_ant,ī́mu,ī́mu,,,KochGrünberg2014[824],,,,
Yahuna-530_ant-1,,Yahuna,530_ant,ē̠múa,ē̠múa,,,KochGrünberg2014[824],,,,
Koretu-530_ant-1,,Koretu,530_ant,aútone̠ne̥,aútone̠ne̥,,,KochGrünberg2014[824],,,,
Koretu-530_ant-2,,Koretu,530_ant,aú(n)tone̠ne̥,aútone̠ne̥,,,KochGrünberg2014[824],,,,
Desano-531_saubaant-1,,Desano,531_saubaant,yã(g)ĩmẽ(g)ã,yãĩmẽã,,,KochGrünberg2014[824],,,,
Yupua-531_saubaant-1,,Yupua,531_saubaant,mẽ́(g)ã,mẽ́ã,,,KochGrünberg2014[824],,,,
Yahuna-531_saubaant-1,,Yahuna,531_saubaant,me̠(x̯)káka,me̠káka,,,KochGrünberg2014[824],,,,
Koretu-531_saubaant-1,,Koretu,531_saubaant,mḗ̠'kiari,mḗ̠'kiari,,,KochGrünberg2014[824],,,,
Desano-532_maniuaraant-1,,Desano,532_maniuaraant,mẽ̄(g)ã́,mẽ̄ã́,,,KochGrünberg2014[824],,,,
Yupua-532_maniuaraant-1,,Yupua,532_maniuaraant,kāgá,kāgá,,,KochGrünberg2014[824],,,,
Yahuna-532_maniuaraant-1,,Yahuna,532_maniuaraant,kā́ga,kā́ga,,,KochGrünberg2014[824],,,,
Yahuna-532_maniuaraant-2,,Yahuna,532_maniuaraant,gā́ka,gā́ka,,,KochGrünberg2014[824],,,,
Desano-533_tocandiraant-1,,Desano,533_tocandiraant,kā́de̥xka,kā́de̥xka,,,KochGrünberg2014[824],,,,
Yupua-533_tocandiraant-1,,Yupua,533_tocandiraant,pé̠(e̠)la,pé̠la,,,KochGrünberg2014[824],,,,
Yahuna-533_tocandiraant-1,,Yahuna,533_tocandiraant,patáka,patáka,,,KochGrünberg2014[824],,,,
Koretu-533_tocandiraant-1,,Koretu,533_tocandiraant,hā́ta,hā́ta,,,KochGrünberg2014[824],,,,
Yupua-533_tocandiraant-2,,Yupua,533_tocandiraant,pé̠(e̠)ra,pé̠ra,,,KochGrünberg2014[824],,,,
Desano-534_termites-1,,Desano,534_termites,būluá,būluá,,,KochGrünberg2014[824],,,,
Yupua-534_termites-1,,Yupua,534_termites,bū́lu,bū́lu,,,KochGrünberg2014[824],,,,
Yahuna-534_termites-1,,Yahuna,534_termites,butúa,butúa,,,KochGrünberg2014[824],,,,
Koretu-534_termites-1,,Koretu,534_termites,pṓru,pṓru,,,KochGrünberg2014[824],,,,
Yahuna-535_taracua-1,,Yahuna,535_taracua,malákaka,malákaka,,,KochGrünberg2014[824],,,,
Desano-536_fly-1,,Desano,536_fly,moámala,moámala,,,KochGrünberg2014[824],,,,
Desano-537_mosquito-1,,Desano,537_mosquito,me̥leá,me̥leá,,,KochGrünberg2014[824],,,,
Yupua-537_mosquito-1,,Yupua,537_mosquito,mé̥li,mé̥li,,,KochGrünberg2014[824],,,,
Yahuna-537_mosquito-1,,Yahuna,537_mosquito,minía,minía,,,KochGrünberg2014[824],,,,
Koretu-537_mosquito-1,,Koretu,537_mosquito,mé̥ne̠,mé̥ne̠,,,KochGrünberg2014[824],,,,
Desano-538_smallmosquito-1,,Desano,538_smallmosquito,pāmúpoka,pāmúpoka,,,KochGrünberg2014[824],,,,
Desano-539_pium-1,,Desano,539_pium,nū́lina,nū́lina,,,KochGrünberg2014[825],,,,
Yupua-539_pium-1,,Yupua,539_pium,tsú(x)tsi,tsútsi,,,KochGrünberg2014[825],,,,
Yahuna-539_pium-1,,Yahuna,539_pium,huhía,huhía,,,KochGrünberg2014[825],,,,
Koretu-539_pium-1,,Koretu,539_pium,tó(o)si,tósi,,,KochGrünberg2014[825],,,,
Yupua-539_pium-2,,Yupua,539_pium,(t)sú(x)(t)siga,súsiga,,,KochGrünberg2014[825],,,,
Yupua-539_pium-3,,Yupua,539_pium,(t)sú(t)si,súsi,,,KochGrünberg2014[825],,,,
Desano-540_mutuca-1,,Desano,540_mutuca,nu̠láme,nu̠láme,,,KochGrünberg2014[825],,,,
Yupua-540_mutuca-1,,Yupua,540_mutuca,nṓluge̥,nṓluge̥,,,KochGrünberg2014[825],,,,
Yahuna-540_mutuca-1,,Yahuna,540_mutuca,ā́logaga,ā́logaga,,,KochGrünberg2014[825],,,,
Koretu-540_mutuca-1,,Koretu,540_mutuca,yokóloko,yokóloko,,,KochGrünberg2014[825],,,,
Yahuna-540_mutuca-2,,Yahuna,540_mutuca,ā́lokaka,ā́lokaka,,,KochGrünberg2014[825],,,,
Desano-541_bee-1,,Desano,541_bee,momḗ̠me̥la,momḗ̠me̥la,,,KochGrünberg2014[825],,,,
Yupua-541_bee-1,,Yupua,541_bee,uáimúmi,uáimúmi,,,KochGrünberg2014[825],,,,
Yahuna-541_bee-1,,Yahuna,541_bee,mapáka,mapáka,,,KochGrünberg2014[825],,,,
Koretu-541_bee-1,,Koretu,541_bee,mū́mire̥,mū́mire̥,,,KochGrünberg2014[825],,,,
Desano-542_honey-1,,Desano,542_honey,mōmé̠,mōmé̠,,,KochGrünberg2014[825],,,,
Yupua-542_honey-1,,Yupua,542_honey,múmi,múmi,,,KochGrünberg2014[825],,,,
Yahuna-542_honey-1,,Yahuna,542_honey,mimía,mimía,,,KochGrünberg2014[825],,,,
Koretu-542_honey-1,,Koretu,542_honey,kianáḥe̠le̠ke̠re̥,kianáḥe̠le̠ke̠re̥,,,KochGrünberg2014[825],,,,
Desano-543_wasp-1,,Desano,543_wasp,uxtí,uxtí,,,KochGrünberg2014[825],,,,
Yupua-543_wasp-1,,Yupua,543_wasp,ú(x)ti,úti,,,KochGrünberg2014[825],,,,
Yahuna-543_wasp-1,,Yahuna,543_wasp,ū́(x)tia,ū́tia,,,KochGrünberg2014[825],,,,
Koretu-543_wasp-1,,Koretu,543_wasp,hū́ti,hū́ti,,,KochGrünberg2014[825],,,,
Desano-544_grasshopper-1,,Desano,544_grasshopper,pōlē̠ró,pōlē̠ró,,,KochGrünberg2014[825],,,,
Yupua-544_grasshopper-1,,Yupua,544_grasshopper,nyémi,nyémi,,,KochGrünberg2014[825],,,,
