ID	CONCEPT	CONCEPT_IN_SOURCE	DATASET	DOCULECT	GLOTTOCODE	VALUE	FORM	TOKENS	LID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
2409	shin	shin	kochtukanoan	K-Yahuna	yahu1241	nyīkáome̠	nyīkáome̠	ɲ i i k a ɔ m ɛ	kochtukanoan-Yahuna-41_shin-1	4 7 7 1 7 7 4 7	AXYBYYBZ	NIIKAUME	6	6.N.C 6.I.V 6.I.V 6.K.C 6.A.V 6.U.V 6.M.C 6.E.V	2.0 1.5 1.3 1.75 1.3 1.3 1.75 0.8	ɲiikaɔmɛ	0	1905
1811	shit (defecate)	shit (defecate)	kochtukanoan	K-Desano	desa1247	ge̥láui̯ri	ge̥láui̯ri	g ɨ ɺ a w i ɾ i	kochtukanoan-Desano-763_shitdefecate-1	1 7 5 7 6 7 5 7	AXBYBYBZ	KIRAWIRI	4	4.K.C 4.I.V 4.R.C 4.A.V 4.W.C 4.I.V 4.R.C 4.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	gɨɺawiɾi	0	1906
2323	shit (defecate)	shit (defecate)	kochtukanoan	K-Yupua	jupu1235	yāmúi	yāmúi	j a a m u i	kochtukanoan-Yupua-763_shitdefecate-1	6 7 7 4 7 7	AXYBYZ	JAAMYI	7	7.J.C 7.A.V 7.A.V 7.M.C 7.Y.V 7.I.V	2.0 1.5 1.3 1.75 1.3 0.8	jaamui	0	1909
3066	shit (defecate)	shit (defecate)	kochtukanoan	K-Yahuna	yahu1241	ītá	ītá	i i t a	kochtukanoan-Yahuna-763_shitdefecate-1	7 7 1 7	XYBZ	IITA	6	6.I.V 6.I.V 6.T.C 6.A.V	1.5 1.3 1.75 0.8	iita	0	1907
3459	shit (defecate)	shit (defecate)	kochtukanoan	K-Koretu	cure1236	oké̥ta	oké̥ta	ɔ k ɨ t a	kochtukanoan-Koretu-763_shitdefecate-1	7 1 7 1 7	XBYBZ	UKITA	5	5.U.V 5.K.C 5.I.V 5.T.C 5.A.V	1.5 1.75 1.3 1.75 0.8	ɔkɨta	0	1907
1862	shiver	shiver	kochtukanoan	K-Desano	desa1247	yex̯sálipe̥ali	yex̯sálipe̥ali	j e h s a ɺ i p ɨ a ɺ i	kochtukanoan-Desano-819_shiver-1	6 7 3 3 7 5 7 1 7 7 5 7	AXMBYBYBYYBZ	JEHSARIPIARI	4	4.J.C 4.E.V 4.H.c 4.S.C 4.A.V 4.R.C 4.I.V 4.P.C 4.I.V 4.A.V 4.R.C 4.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	jehsaɺipɨaɺi	0	1910
1830	shoot	shoot	kochtukanoan	K-Desano	desa1247	pe̠áyēri	pe̠áyēri	p ɛ a j e e ɾ i	kochtukanoan-Desano-789_shoot-1	1 7 7 6 7 7 5 7	AXYBYYBZ	PEAJEERI	4	4.P.C 4.E.V 4.A.V 4.J.C 4.E.V 4.E.V 4.R.C 4.I.V	2.0 1.5 1.3 1.75 1.3 1.3 1.75 0.8	pɛajeeɾi	0	1911
354	short	short	hubercolumbian	H-Desano	desa1247	joabéa	joabéa	j o a b e a	hubercolumbian-Desano-336_short-1	6 7 7 1 7 7	AXYBYZ	JUAPEA	1	1.J.C 1.U.V 1.A.V 1.P.C 1.E.V 1.A.V	2.0 1.5 1.3 1.75 1.3 0.8	joabea	0	1912
355	short	short	hubercolumbian	H-Desano	desa1247	jeʔbá	jeʔbá	j e ʔ b a	hubercolumbian-Desano-336_short-2	6 7 1 1 7	AXMBZ	JEHPA	1	1.J.C 1.E.V 1.H.c 1.P.C 1.A.V	2.0 1.5 1.1 1.75 0.8	jeʔba	1	1913
746	short	short	hubercolumbian	H-Siriano	siri1274	jeʔbá	jeʔbá	j e ʔ b a	hubercolumbian-Siriano-336_short-1	6 7 1 1 7	AXMBZ	JEHPA	2	2.J.C 2.E.V 2.H.c 2.P.C 2.A.V	2.0 1.5 1.1 1.75 0.8	jeʔba	1	1913
1134	short	short	hubercolumbian	H-Tanimuca	tani1257	jeʔe	jeʔe	j e ʔ e	hubercolumbian-Tanimuca-336_short-1	6 7 1 7	AXBZ	JEHE	3	3.J.C 3.E.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8	jeʔe	0	1913
1721	short	short	kochtukanoan	K-Desano	desa1247	yoā́be̠a	yoā́be̠a	j ɔ a a b ɛ a	kochtukanoan-Desano-672_short-1	6 7 7 7 1 7 7	AXYYBYZ	JUAAPEA	4	4.J.C 4.U.V 4.A.V 4.A.V 4.P.C 4.E.V 4.A.V	2.0 1.5 1.3 1.3 1.75 1.3 0.8	jɔaabɛa	0	1912
2251	short	short	kochtukanoan	K-Yupua	jupu1235	ye̠é̠ua	ye̠é̠ua	j ɛ ɛ w a	kochtukanoan-Yupua-672_short-1	6 7 7 6 7	AXYBZ	JEEWA	7	7.J.C 7.E.V 7.E.V 7.W.C 7.A.V	2.0 1.5 1.3 1.75 0.8	jɛɛwa	0	1912
3408	short	short	kochtukanoan	K-Koretu	cure1236	kū́ne̠	kū́ne̠	k u u n ɛ	kochtukanoan-Koretu-672_short-1	1 7 7 4 7	AXYBZ	KYYNE	5	5.K.C 5.Y.V 5.Y.V 5.N.C 5.E.V	2.0 1.5 1.3 1.75 0.8	kuunɛ	0	1916
1412	shot	shot	kochtukanoan	K-Desano	desa1247	pe̠áyeri	pe̠áyeri	p ɛ a j e ɾ i	kochtukanoan-Desano-274_shot-1	1 7 7 6 7 5 7	AXYBYBZ	PEAJERI	4	4.P.C 4.E.V 4.A.V 4.J.C 4.E.V 4.R.C 4.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	pɛajeɾi	0	1917
2021	shot	shot	kochtukanoan	K-Yupua	jupu1235	pe̠agóp̌eka	pe̠agóp̌eka	p ɛ a g ɔ ɸ e k a	kochtukanoan-Yupua-274_shot-1	1 7 7 1 7 3 7 1 7	AXYBYBYBZ	PEAKUBEKA	7	7.P.C 7.E.V 7.A.V 7.K.C 7.U.V 7.B.C 7.E.V 7.K.C 7.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	pɛagɔɸeka	0	1920
2648	shot	shot	kochtukanoan	K-Yahuna	yahu1241	pé̠kayape̠	pé̠kayape̠	p ɛ k a j a p ɛ	kochtukanoan-Yahuna-274_shot-1	1 7 1 7 6 7 1 7	AXBYBYBZ	PEKAJAPE	6	6.P.C 6.E.V 6.K.C 6.A.V 6.J.C 6.A.V 6.P.C 6.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	pɛkajapɛ	0	1917
3217	shot	shot	kochtukanoan	K-Koretu	cure1236	he̠kiaiē̠re̥	he̠kiaiē̠re̥	h ɛ k i a j ɛ ɛ ɾ ɨ	kochtukanoan-Koretu-274_shot-1	3 7 1 7 7 6 7 7 5 7	AXBYYBYYBZ	HEKIAJEERI	5	5.H.C 5.E.V 5.K.C 5.I.V 5.A.V 5.J.C 5.E.V 5.E.V 5.R.C 5.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.3 1.75 0.8	hɛkiajɛɛɾɨ	0	1917
20	shoulder	shoulder	hubercolumbian	H-Desano	desa1247	kõbẽpáre	kõbẽpáre	k õ b ẽ p a r e	hubercolumbian-Desano-18_shoulder-1	1 7 1 7 1 7 5 7	AXBYBYBZ	KUPEPARE	1	1.K.C 1.U.V 1.P.C 1.E.V 1.P.C 1.A.V 1.R.C 1.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kõbẽpare	0	1921
420	shoulder	shoulder	hubercolumbian	H-Siriano	siri1274	sũgṹ	sũgṹ	s ũ g ũ	hubercolumbian-Siriano-18_shoulder-1	3 7 1 7	AXBZ	SYKY	2	2.S.C 2.Y.V 2.K.C 2.Y.V	2.0 1.5 1.75 0.8	sũgũ	0	1922
805	shoulder	shoulder	hubercolumbian	H-Tanimuca	tani1257	hĩhõã	hĩhõã	h ĩ h õ ã	hubercolumbian-Tanimuca-18_shoulder-1	3 7 3 7 7	AXBYZ	HIHUA	3	3.H.C 3.I.V 3.H.C 3.U.V 3.A.V	2.0 1.5 1.75 1.3 0.8	hĩhõã	0	1923
1208	shoulder	shoulder	kochtukanoan	K-Desano	desa1247	komẽ́pero	komẽ́pero	k ɔ m ẽ p e ɾ ɔ	kochtukanoan-Desano-26_shoulder-1	1 7 4 7 1 7 5 7	AXBYBYBZ	KUMEPERU	4	4.K.C 4.U.V 4.M.C 4.E.V 4.P.C 4.E.V 4.R.C 4.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kɔmẽpeɾɔ	0	1921
1883	shoulder	shoulder	kochtukanoan	K-Yupua	jupu1235	di(x̯)kagúu	dikagúu	d i k a g u u	kochtukanoan-Yupua-26_shoulder-1	1 7 1 7 1 7 7	AXBYBYZ	TIKAKYY	7	7.T.C 7.I.V 7.K.C 7.A.V 7.K.C 7.Y.V 7.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dikaguu	0	1927
2393	shoulder	shoulder	kochtukanoan	K-Yahuna	yahu1241	hihóa	hihóa	h i h ɔ a	kochtukanoan-Yahuna-26_shoulder-1	3 7 3 7 7	AXBYZ	HIHUA	6	6.H.C 6.I.V 6.H.C 6.U.V 6.A.V	2.0 1.5 1.75 1.3 0.8	hihɔa	0	1923
3113	shoulder	shoulder	kochtukanoan	K-Koretu	cure1236	sikiakóme̠no	sikiakóme̠no	s i k i a k ɔ m ɛ n ɔ	kochtukanoan-Koretu-26_shoulder-1	3 7 1 7 7 1 7 4 7 4 7	AXBYYBYBYBZ	SIKIAKUMENU	5	5.S.C 5.I.V 5.K.C 5.I.V 5.A.V 5.K.C 5.U.V 5.M.C 5.E.V 5.N.C 5.U.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 1.3 1.75 0.8	sikiakɔmɛnɔ	0	1925
1240	shoulder blade	shoulder blade	kochtukanoan	K-Desano	desa1247	komeẽ́pero	komeẽ́pero	k ɔ m e ẽ p e ɾ ɔ	kochtukanoan-Desano-58_shoulderblade-1	1 7 4 7 7 1 7 5 7	AXBYYBYBZ	KUMEEPERU	4	4.K.C 4.U.V 4.M.C 4.E.V 4.E.V 4.P.C 4.E.V 4.R.C 4.U.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	kɔmeẽpeɾɔ	0	1928
2428	shoulder blade	shoulder blade	kochtukanoan	K-Yahuna	yahu1241	ua(d)yume̠ká	uayume̠ká	w a j u m ɛ k a	kochtukanoan-Yahuna-58_shoulderblade-1	6 7 6 7 4 7 1 7	AXBYBYBZ	WAJYMEKA	6	6.W.C 6.A.V 6.J.C 6.Y.V 6.M.C 6.E.V 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	wajumɛka	0	1929
1860	show	show	kochtukanoan	K-Desano	desa1247	tsiū́(m)puli	tsiū́puli	ts i u u p u ɺ i	kochtukanoan-Desano-817_show-1	2 7 7 7 1 7 5 7	AXYYBYBZ	CIYYPYRI	4	4.C.C 4.I.V 4.Y.V 4.Y.V 4.P.C 4.Y.V 4.R.C 4.I.V	2.0 1.5 1.3 1.3 1.75 1.3 1.75 0.8	tsiuupuɺi	0	1930
1640	shrimp	shrimp	kochtukanoan	K-Desano	desa1247	naxtsíkame	naxtsíkame	n a h ts i k a m e	kochtukanoan-Desano-563_shrimp-1	4 7 3 2 7 1 7 4 7	AXMBYBYBZ	NAHCIKAME	4	4.N.C 4.A.V 4.H.c 4.C.C 4.I.V 4.K.C 4.A.V 4.M.C 4.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	nahtsikame	0	1931
2191	shrimp	shrimp	kochtukanoan	K-Yupua	jupu1235	nasíga	nasíga	n a s i g a	kochtukanoan-Yupua-563_shrimp-1	4 7 3 7 1 7	AXBYBZ	NASIKA	7	7.N.C 7.A.V 7.S.C 7.I.V 7.K.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nasiga	0	1931
2911	shrimp	shrimp	kochtukanoan	K-Yahuna	yahu1241	náhokaga	náhokaga	n a h ɔ k a g a	kochtukanoan-Yahuna-563_shrimp-1	4 7 3 7 1 7 1 7	AXBYBYBZ	NAHUKAKA	6	6.N.C 6.A.V 6.H.C 6.U.V 6.K.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	nahɔkaga	0	1931
3354	shrimp	shrimp	kochtukanoan	K-Koretu	cure1236	nā́sikiali	nā́sikiali	n a a s i k i a ɺ i	kochtukanoan-Koretu-563_shrimp-1	4 7 7 3 7 1 7 7 5 7	AXYBYBYYBZ	NAASIKIARI	5	5.N.C 5.A.V 5.A.V 5.S.C 5.I.V 5.K.C 5.I.V 5.A.V 5.R.C 5.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	naasikiaɺi	0	1931
1654	shrub	shrub	kochtukanoan	K-Desano	desa1247	yuxké̥puli	yuxké̥puli	j u h k ɨ p u ɺ i	kochtukanoan-Desano-582_shrub-1	6 7 3 1 7 1 7 5 7	AXMBYBYBZ	JYHKIPYRI	4	4.J.C 4.Y.V 4.H.c 4.K.C 4.I.V 4.P.C 4.Y.V 4.R.C 4.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	juhkɨpuɺi	0	1932
2931	shrub	shrub	kochtukanoan	K-Yahuna	yahu1241	yapumaxkanaká	yapumaxkanaká	j a p u m a h k a n a k a	kochtukanoan-Yahuna-582_shrub-1	6 7 1 7 4 7 3 1 7 4 7 1 7	AXBYBYMBYBYBZ	JAPYMAHKANAKA	6	6.J.C 6.A.V 6.P.C 6.Y.V 6.M.C 6.A.V 6.H.c 6.K.C 6.A.V 6.N.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 0.8	japumahkanaka	0	1933
1734	sick	sick	kochtukanoan	K-Desano	desa1247	dōlekéyanima	dōlekéyanima	d ɔ ɔ ɺ e k e j a n i m a	kochtukanoan-Desano-684_sick-1	1 7 7 5 7 1 7 6 7 4 7 4 7	AXYBYBYBYBYBZ	TUUREKEJANIMA	4	4.T.C 4.U.V 4.U.V 4.R.C 4.E.V 4.K.C 4.E.V 4.J.C 4.A.V 4.N.C 4.I.V 4.M.C 4.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	dɔɔɺekejanima	0	1934
2262	sick	sick	kochtukanoan	K-Yupua	jupu1235	tū́dye̥	tū́dye̥	t u u dʒ ɨ	kochtukanoan-Yupua-684_sick-1	1 7 7 1 7	AXYBZ	TYYTI	7	7.T.C 7.Y.V 7.Y.V 7.T.C 7.I.V	2.0 1.5 1.3 1.75 0.8	tuudʒɨ	0	1937
2263	sick	sick	kochtukanoan	K-Yupua	jupu1235	be̥katū́dye̥	be̥katū́dye̥	b ɨ k a t u u dʒ ɨ	kochtukanoan-Yupua-684_sick-2	1 7 1 7 1 7 7 1 7	AXBYBYYBZ	PIKATYYTI	7	7.P.C 7.I.V 7.K.C 7.A.V 7.T.C 7.Y.V 7.Y.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 0.8	bɨkatuudʒɨ	0	1937
2264	sick	sick	kochtukanoan	K-Yupua	jupu1235	be̥(x)katū́dy(i)	be̥katū́dy	b ɨ k a t u u dʒ i	kochtukanoan-Yupua-684_sick-3	1 7 1 7 1 7 7 1 7	AXBYBYYBZ	PIKATYYTI	7	7.P.C 7.I.V 7.K.C 7.A.V 7.T.C 7.Y.V 7.Y.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 0.8	bɨkatuudʒi	0	1937
3014	sick	sick	kochtukanoan	K-Yahuna	yahu1241	hī́niu̯	hī́niu̯	h i i n i u	kochtukanoan-Yahuna-684_sick-1	3 7 7 4 7 7	AXYBYZ	HIINIY	6	6.H.C 6.I.V 6.I.V 6.N.C 6.I.V 6.Y.V	2.0 1.5 1.3 1.75 1.3 0.8	hiiniu	0	1936
3416	sick	sick	kochtukanoan	K-Koretu	cure1236	ikū́lii	ikū́lii	i k u u ɺ i i	kochtukanoan-Koretu-684_sick-1	7 1 7 7 5 7 7	XBYYBYZ	IKYYRII	5	5.I.V 5.K.C 5.Y.V 5.Y.V 5.R.C 5.I.V 5.I.V	1.5 1.75 1.3 1.3 1.75 1.3 0.8	ikuuɺii	0	1935
2700	signal horn made out of clay	signal horn made out of clay	kochtukanoan	K-Yahuna	yahu1241	ūlía	ūlía	u u ɺ i a	kochtukanoan-Yahuna-319_signalhornmadeoutofclay-1	7 7 5 7 7	XYBYZ	YYRIA	6	6.Y.V 6.Y.V 6.R.C 6.I.V 6.A.V	1.5 1.3 1.75 1.3 0.8	uuɺia	1	1938
387	sing	sing	hubercolumbian	H-Desano	desa1247	bajá	bajá	b a j a	hubercolumbian-Desano-361_sing-1	1 7 6 7	AXBZ	PAJA	1	1.P.C 1.A.V 1.J.C 1.A.V	2.0 1.5 1.75 0.8	baja	0	1939
773	sing	sing	hubercolumbian	H-Siriano	siri1274	bajá	bajá	b a j a	hubercolumbian-Siriano-361_sing-1	1 7 6 7	AXBZ	PAJA	2	2.P.C 2.A.V 2.J.C 2.A.V	2.0 1.5 1.75 0.8	baja	0	1939
1167	sing	sing	hubercolumbian	H-Tanimuca	tani1257	kojarika	kojarika	k o j a r i k a	hubercolumbian-Tanimuca-361_sing-1	1 7 6 7 5 7 1 7	AXBYBYBZ	KUJARIKA	3	3.K.C 3.U.V 3.J.C 3.A.V 3.R.C 3.I.V 3.K.C 3.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kojarika	0	1941
1168	sing	sing	hubercolumbian	H-Tanimuca	tani1257	baja	baja	b a j a	hubercolumbian-Tanimuca-361_sing-2	1 7 6 7	AXBZ	PAJA	3	3.P.C 3.A.V 3.J.C 3.A.V	2.0 1.5 1.75 0.8	baja	0	1939
1840	sing	sing	kochtukanoan	K-Desano	desa1247	bāyā́li	bāyā́li	b a a j a a ɺ i	kochtukanoan-Desano-800_sing-1	1 7 7 6 7 7 5 7	AXYBYYBZ	PAAJAARI	4	4.P.C 4.A.V 4.A.V 4.J.C 4.A.V 4.A.V 4.R.C 4.I.V	2.0 1.5 1.3 1.75 1.3 1.3 1.75 0.8	baajaaɺi	0	1939
2060	sister	sister	kochtukanoan	K-Yupua	jupu1235	niháma	niháma	n i h a m a	kochtukanoan-Yupua-359_sister-1	4 7 3 7 4 7	AXBYBZ	NIHAMA	7	7.N.C 7.I.V 7.H.C 7.A.V 7.M.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nihama	0	1944
2731	sister	sister	kochtukanoan	K-Yahuna	yahu1241	áo	áo	a ɔ	kochtukanoan-Yahuna-359_sister-1	7 7	XZ	AU	6	6.A.V 6.U.V	1.5 0.8	aɔ	0	1943
3240	sister	sister	kochtukanoan	K-Koretu	cure1236	síkoako	síkoako	s i k ɔ a k ɔ	kochtukanoan-Koretu-359_sister-1	3 7 1 7 7 1 7	AXBYYBZ	SIKUAKU	5	5.S.C 5.I.V 5.K.C 5.U.V 5.A.V 5.K.C 5.U.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	sikɔakɔ	0	1942
1468	sister in law	sister in law	kochtukanoan	K-Desano	desa1247	yépuibo	yépuibo	j e p u i b ɔ	kochtukanoan-Desano-362_sisterinlaw-1	6 7 1 7 7 1 7	AXBYYBZ	JEPYIPU	4	4.J.C 4.E.V 4.P.C 4.Y.V 4.I.V 4.P.C 4.U.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	jepuibɔ	0	1945
1841	sit	sit	kochtukanoan	K-Desano	desa1247	doā́li	doā́li	d ɔ a a ɺ i	kochtukanoan-Desano-801_sit-1	1 7 7 7 5 7	AXYYBZ	TUAARI	4	4.T.C 4.U.V 4.A.V 4.A.V 4.R.C 4.I.V	2.0 1.5 1.3 1.3 1.75 0.8	dɔaaɺi	0	1946
2347	sit	sit	kochtukanoan	K-Yupua	jupu1235	dóā(t)x̯u	dóāx̯u	d ɔ a a tʃ u	kochtukanoan-Yupua-801_sit-1	1 7 7 7 1 7	AXYYBZ	TUAATY	7	7.T.C 7.U.V 7.A.V 7.A.V 7.T.C 7.Y.V	2.0 1.5 1.3 1.3 1.75 0.8	dɔaatʃu	0	1946
3088	sit	sit	kochtukanoan	K-Yahuna	yahu1241	mi(d)yú(u)abe̠	miyúabe̠	m i j u a b ɛ	kochtukanoan-Yahuna-801_sit-1	4 7 6 7 7 1 7	AXBYYBZ	MIJYAPE	6	6.M.C 6.I.V 6.J.C 6.Y.V 6.A.V 6.P.C 6.E.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	mijuabɛ	0	1948
3477	sit	sit	kochtukanoan	K-Koretu	cure1236	ú̠ru̠ha	ú̠ru̠ha	ʊ ɾ ʊ h a	kochtukanoan-Koretu-801_sit-1	7 5 7 3 7	XBYBZ	YRYHA	5	5.Y.V 5.R.C 5.Y.V 5.H.C 5.A.V	1.5 1.75 1.3 1.75 0.8	ʊɾʊha	0	1947
305	sit down	sit	hubercolumbian	H-Desano	desa1247	doá	doá	d o a	hubercolumbian-Desano-288_sit-1	1 7 7	AXZ	TUA	1	1.T.C 1.U.V 1.A.V	2.0 1.5 0.8	doa	0	1949
692	sit down	sit	hubercolumbian	H-Siriano	siri1274	doá	doá	d o a	hubercolumbian-Siriano-288_sit-1	1 7 7	AXZ	TUA	2	2.T.C 2.U.V 2.A.V	2.0 1.5 0.8	doa	0	1949
1079	sit down	sit	hubercolumbian	H-Tanimuca	tani1257	ruparika	ruparika	r u p a r i k a	hubercolumbian-Tanimuca-288_sit-1	5 7 1 7 5 7 1 7	AXBYBYBZ	RYPARIKA	3	3.R.C 3.Y.V 3.P.C 3.A.V 3.R.C 3.I.V 3.K.C 3.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ruparika	0	1951
33	skin	skin	hubercolumbian	H-Desano	desa1247	gasíro	gasíro	g a s i r o	hubercolumbian-Desano-31_skin-1	1 7 3 7 5 7	AXBYBZ	KASIRU	1	1.K.C 1.A.V 1.S.C 1.I.V 1.R.C 1.U.V	2.0 1.5 1.75 1.3 1.75 0.8	gasiro	0	1952
432	skin	skin	hubercolumbian	H-Siriano	siri1274	gasíró	gasíró	g a s i r o	hubercolumbian-Siriano-31_skin-1	1 7 3 7 5 7	AXBYBZ	KASIRU	2	2.K.C 2.A.V 2.S.C 2.I.V 2.R.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	gasiro	0	1952
817	skin	skin	hubercolumbian	H-Tanimuca	tani1257	ahea	ahea	a h e a	hubercolumbian-Tanimuca-31_skin-1	7 3 7 7	XBYZ	AHEA	3	3.A.V 3.H.C 3.E.V 3.A.V	1.5 1.75 1.3 0.8	ahea	0	1954
1260	skin	skin	kochtukanoan	K-Desano	desa1247	gaxtsī́ro	gaxtsī́ro	g a h ts i i ɾ ɔ	kochtukanoan-Desano-74_skin-1	1 7 3 2 7 7 5 7	AXMBYYBZ	KAHCIIRU	4	4.K.C 4.A.V 4.H.c 4.C.C 4.I.V 4.I.V 4.R.C 4.U.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	gahtsiiɾɔ	0	1952
1927	skin	skin	kochtukanoan	K-Yupua	jupu1235	yagā́t(š)i	yagā́ti	j a g a a t i	kochtukanoan-Yupua-74_skin-1	6 7 1 7 7 1 7	AXBYYBZ	JAKAATI	7	7.J.C 7.A.V 7.K.C 7.A.V 7.A.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	jagaati	0	1958
2445	skin	skin	kochtukanoan	K-Yahuna	yahu1241	áḥe̠a	áḥe̠a	a h ɛ a	kochtukanoan-Yahuna-74_skin-1	7 3 7 7	XBYZ	AHEA	6	6.A.V 6.H.C 6.E.V 6.A.V	1.5 1.75 1.3 0.8	ahɛa	0	1954
3141	skin	skin	kochtukanoan	K-Koretu	cure1236	siráso	siráso	s i ɾ a s ɔ	kochtukanoan-Koretu-74_skin-1	3 7 5 7 3 7	AXBYBZ	SIRASU	5	5.S.C 5.I.V 5.R.C 5.A.V 5.S.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	siɾasɔ	0	1956
65	sky	sky	hubercolumbian	H-Desano	desa1247	ĩ̵bĩ̵sĩ́	ĩ̵bĩ̵sĩ́	ɨ̃ b ɨ̃ s ĩ	hubercolumbian-Desano-61_sky-1	7 1 7 3 7	XBYBZ	IPISI	1	1.I.V 1.P.C 1.I.V 1.S.C 1.I.V	1.5 1.75 1.3 1.75 0.8	ɨ̃bɨ̃sĩ	0	1959
465	sky	sky	hubercolumbian	H-Siriano	siri1274	ĩ̵bĩ̵́gasi	ĩ̵bĩ̵́gasi	ɨ̃ b ɨ̃ g a s i	hubercolumbian-Siriano-61_sky-1	7 1 7 1 7 3 7	XBYBYBZ	IPIKASI	2	2.I.V 2.P.C 2.I.V 2.K.C 2.A.V 2.S.C 2.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɨ̃bɨ̃gasi	0	1959
853	sky	sky	hubercolumbian	H-Tanimuca	tani1257	wehepebã	wehepebã	w e h e p e b ã	hubercolumbian-Tanimuca-61_sky-1	6 7 3 7 1 7 1 7	AXBYBYBZ	WEHEPEPA	3	3.W.C 3.E.V 3.H.C 3.E.V 3.P.C 3.E.V 3.P.C 3.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	wehepebã	0	1961
1300	sky	sky	kochtukanoan	K-Desano	desa1247	ēme̥tsi	ēme̥tsi	e e m ɨ ts i	kochtukanoan-Desano-112_sky-1	7 7 4 7 2 7	XYBYBZ	EEMICI	4	4.E.V 4.E.V 4.M.C 4.I.V 4.C.C 4.I.V	1.5 1.3 1.75 1.3 1.75 0.8	eemɨtsi	0	1962
1945	sky	sky	kochtukanoan	K-Yupua	jupu1235	ue̠(x̯)sé̠	ue̠sé̠	w ɛ s ɛ	kochtukanoan-Yupua-112_sky-1	6 7 3 7	AXBZ	WESE	7	7.W.C 7.E.V 7.S.C 7.E.V	2.0 1.5 1.75 0.8	wɛsɛ	0	1961
2483	sky	sky	kochtukanoan	K-Yahuna	yahu1241	īmía	īmía	i i m i a	kochtukanoan-Yahuna-112_sky-1	7 7 4 7 7	XYBYZ	IIMIA	6	6.I.V 6.I.V 6.M.C 6.I.V 6.A.V	1.5 1.3 1.75 1.3 0.8	iimia	0	1962
3156	sky	sky	kochtukanoan	K-Koretu	cure1236	ne̥(e)mé̥lokē̠ri	ne̥mé̥lokē̠ri	n ɨ m ɨ ɺ ɔ k ɛ ɛ ɾ i	kochtukanoan-Koretu-112_sky-1	4 7 4 7 5 7 1 7 7 5 7	AXBYBYBYYBZ	NIMIRUKEERI	5	5.N.C 5.I.V 5.M.C 5.I.V 5.R.C 5.U.V 5.K.C 5.E.V 5.E.V 5.R.C 5.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	nɨmɨɺɔkɛɛɾi	0	1963
